class,clock,entityId,eventId,eventTime,eventType,options,periodId,personId,playId,sequence,subType,success,timestamp
setup,,,c5a4ad46-eb37-1c36-9e67-ff663f749f3e,2023-08-24T17:00:00,fixture,"{'attendance': 5136, 'numberOfPeriods': 2, 'periodLength': 30}",,,,,post,,2023-08-24T17:00:00
setup,,FIXTURE,a4661bce-05b9-11f5-92a0-b4feba7ad1ed,2023-08-24T17:00:00,role,"{'name': 'Reinhold Cesinger', 'number': 1, 'position': 'TIMEKEEPER'}",,661c1b5f-3954-11ef-b869-bdf3bafad9bd,,,fixture,,2023-08-24T17:00:00
setup,,FIXTURE,20e911d9-6364-1996-ab12-64fbb922f1ca,2023-08-24T17:00:00,role,"{'name': 'Richard Cesinger', 'number': 3, 'position': 'SECRETARY'}",,662188fb-3954-11ef-bbbb-bdf3bafad9bd,,,fixture,,2023-08-24T17:00:00
setup,,FIXTURE,ea407773-3476-103d-9338-fc13ecbf5b79,2023-08-24T17:00:00,role,"{'name': 'Tanja Kuttler', 'number': 2, 'position': 'REFEREE'}",,69d97b49-3954-11ef-9ef5-bdf3bafad9bd,,,fixture,,2023-08-24T17:00:00
setup,,FIXTURE,f010de64-4d9d-1b47-a770-e17374f45b6c,2023-08-24T17:00:00,role,"{'name': 'Maike Merz', 'number': 3, 'position': 'REFEREE'}",,69ce93b1-3954-11ef-96fe-bdf3bafad9bd,,,fixture,,2023-08-24T17:00:00
setup,,FIXTURE,1b8719f7-9d34-1238-a6db-9957b4f9aaf5,2023-08-24T17:00:00,role,"{'name': 'Lars Geipel', 'number': 3, 'position': 'MATCH_SUPERVISOR'}",,698ccb3c-3954-11ef-adf9-bdf3bafad9bd,,,fixture,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,87a13721-8d65-1021-a158-0a547bbcefa9,2023-08-24T17:00:00,person,"{'active': True, 'bib': '27', 'name': 'Antonio Metzner', 'position': 'RB'}",,66f5d7c6-3953-11ef-8f22-2510cc07ea6e,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,5946a8d3-2c7d-1a3b-acfa-cb9043b9546d,2023-08-24T17:00:00,person,"{'active': True, 'bib': '21', 'name': 'Christopher Bissel', 'position': 'LW'}",,458c7c77-3953-11ef-b1d0-855e48b08f9c,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,1e5e11fb-edd6-1d36-933e-3a653ce8d646,2023-08-24T17:00:00,person,"{'active': True, 'bib': '30', 'name': 'Gedeon Guardiola', 'position': 'P'}",,446d1d5e-3953-11ef-9398-855e48b08f9c,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,eb5d2f30-ca73-1f6f-9f7f-2bdbc055b65a,2023-08-24T17:00:00,person,"{'active': True, 'bib': '16', 'name': 'Bertram Obling', 'position': 'G'}",,f759defc-3955-11ef-9e9e-e79bf7b1fa4b,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,59471906-bd3d-1003-826a-ca205e153e8b,2023-08-24T17:00:00,person,"{'active': True, 'bib': '67', 'name': 'Hampus Olsson', 'position': 'RW'}",,e9161b82-3954-11ef-af2c-0119270b4993,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,312da4d2-e2b3-12c8-8006-89e25acf60e0,2023-08-24T17:00:00,person,"{'active': True, 'bib': '28', 'name': 'Jonathan Svensson', 'position': 'LB'}",,0e7ef9b9-3956-11ef-82c8-63392ed267d4,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,289c9ae5-5520-180f-8c39-a66d8550a543,2023-08-24T17:00:00,person,"{'active': True, 'bib': '44', 'name': 'Christoph Steinert', 'position': 'RB'}",,50158fe2-3953-11ef-a039-a9530db97767,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,6a5d3b36-647d-19f3-8ea2-86a495371a00,2023-08-24T17:00:00,person,"{'active': True, 'bib': '3', 'name': 'Mads-Peter Lonborg', 'position': 'RB'}",,0e79d06e-3956-11ef-aadf-63392ed267d4,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,108d981b-4c72-17d8-a3db-ddc7fb4c65e9,2023-08-24T17:00:00,person,"{'active': True, 'bib': '22', 'name': 'Klemen Ferlin', 'position': 'G'}",,e834a72e-3954-11ef-8893-0119270b4993,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,4369edab-f2d0-10fe-a946-4b63ac559591,2023-08-24T17:00:00,person,"{'active': True, 'bib': '20', 'name': 'Nico Büdel', 'position': 'CB'}",,513bb541-3953-11ef-a421-a9530db97767,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,c5689d65-6c06-17fe-ae4a-699dab80d7b7,2023-08-24T17:00:00,person,"{'active': True, 'bib': '42', 'name': 'Simon Jeppsson', 'position': 'LB'}",,8a7e323f-3954-11ef-bdc6-a919af319ee5,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,bbe444d7-5581-112b-afcb-36f3a350a099,2023-08-24T17:00:00,person,"{'active': True, 'bib': '33', 'name': 'Nikolai Link', 'position': 'LB'}",,455ee77d-3953-11ef-ab3e-855e48b08f9c,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,7116ccb6-eb90-119f-8ad1-45a0a403c2a6,2023-08-24T17:00:00,person,"{'active': True, 'bib': '18', 'name': 'Sebastian Firnhaber', 'position': 'P'}",,5229986a-3953-11ef-a0a0-a9530db97767,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,649c865b-87cf-164a-aa5f-cabf4fb0b79d,2023-08-24T17:00:00,person,"{'active': True, 'bib': '96', 'name': 'Tim Zechel', 'position': 'P'}",,f5f23435-3953-11ef-9360-7f8c67faf7e7,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,20cc4330-e60f-1dad-8920-565d89bddb8f,2023-08-24T17:00:00,person,"{'active': True, 'bib': '10', 'name': 'Veit Mävers', 'position': 'CB'}",,c1fb283e-3954-11ef-af2a-791010fc8985,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,c8ec9b14-4482-1386-987f-924c428a9870,2023-08-24T17:00:00,person,"{'active': True, 'bib': '4', 'name': 'Adam Nyfjall', 'position': 'P'}",,f52ffb1e-3954-11ef-ae6c-4143a9146400,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,915179eb-b9da-109a-a67c-2eb3e6e81f3b,2023-08-24T17:00:00,person,"{'active': True, 'bib': '2', 'name': 'Branko Vujovic', 'position': 'RB'}",,f79b5dfa-3955-11ef-aa7e-e79bf7b1fa4b,,,,,2023-08-24T17:00:00
setup,,fe8d1885-3952-11ef-9130-af5c55c3771d,33606085-5834-11c6-92d8-ae19bb043a34,2023-08-24T17:00:00,person,"{'active': True, 'bib': '7', 'name': 'Yannik Bialowas', 'position': 'LW'}",,c43e904f-3954-11ef-bb84-791010fc8985,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,53827911-2820-1010-abfc-e3a92bf75aad,2023-08-24T17:00:00,person,"{'active': True, 'bib': '56', 'name': 'Hannes Feise', 'position': 'LW'}",,4fec1746-3953-11ef-9a74-a9530db97767,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,34058dbc-f4e8-1b37-96e6-4a07e0148988,2023-08-24T17:00:00,person,"{'active': True, 'bib': '26', 'name': 'Jonathan Edvardsson', 'position': 'CB'}",,fe9fc8c6-3954-11ef-b8d2-0d6c0b831129,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,bde7eb66-f85d-13f9-8c35-291e1ac9289c,2023-08-24T17:00:00,person,"{'active': True, 'bib': '44', 'name': 'Ilija Brozovic', 'position': 'P'}",,52363e5d-3953-11ef-9b17-a9530db97767,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,ef72db3a-b4ed-1136-9bde-a9baff6c324f,2023-08-24T17:00:00,person,"{'active': True, 'bib': '54', 'name': 'Justus Fischer', 'position': 'P'}",,f24b6a05-3954-11ef-a821-4143a9146400,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,6a960513-1eb4-1250-8131-acea8e55caf3,2023-08-24T17:00:00,person,"{'active': True, 'bib': '21', 'name': 'Dario Quenstedt', 'position': 'G'}",,44b187b6-3953-11ef-9e2b-855e48b08f9c,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,1548cb19-07ca-12aa-ad31-7069db33b074,2023-08-24T17:00:00,person,"{'active': True, 'bib': '22', 'name': 'Marian Michalczik', 'position': 'LB'}",,475802bc-3953-11ef-b101-855e48b08f9c,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,4689e5fa-92cb-1527-9f6b-3f6e9272e10c,2023-08-24T17:00:00,person,"{'active': True, 'bib': '28', 'name': 'Maximilian Gerbl', 'position': 'RW'}",,f7697a72-3955-11ef-9f65-e79bf7b1fa4b,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,fa3474d9-a583-17d3-85f4-6f4fa821aa97,2023-08-24T17:00:00,person,"{'active': True, 'bib': '16', 'name': 'SImon Gade', 'position': 'G'}",,0f46dff5-3956-11ef-bcc8-63392ed267d4,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,a7aa0ad2-e7c9-1a6b-a12e-56de4f6bc622,2023-08-24T17:00:00,person,"{'active': True, 'bib': '25', 'name': 'Tilen Strmljan', 'position': 'CB'}",,0f410352-3956-11ef-8c6a-63392ed267d4,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,2e85c3aa-8405-14b0-80a6-8a0c0eb3c74b,2023-08-24T17:00:00,person,"{'active': True, 'bib': '74', 'name': 'Vincent Büchner', 'position': 'LW'}",,89fe4d53-3954-11ef-b29b-a919af319ee5,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,7ec8f37f-1f88-1a33-8ef1-9e4f282067d1,2023-08-24T17:00:00,person,"{'active': True, 'bib': '23', 'name': 'Uladzislau Kulesh', 'position': 'LB'}",,f9821870-3955-11ef-8ff7-e79bf7b1fa4b,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,036f300e-78ed-1113-acf3-39c9ea3062c3,2023-08-24T17:00:00,person,"{'active': True, 'bib': '19', 'name': 'Marius Steinhauser', 'position': 'RW'}",,4471a641-3953-11ef-8b14-855e48b08f9c,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,d713b10c-f747-19d7-a581-e1e96a32571a,2023-08-24T17:00:00,person,"{'active': True, 'bib': '10', 'name': 'Renars Uscins', 'position': 'RB'}",,f2fc1b0a-3954-11ef-ae4a-4143a9146400,,,,,2023-08-24T17:00:00
setup,,fea93a14-3952-11ef-a7e0-af5c55c3771d,44b6db59-cb90-1a6d-9a46-d9eef3b90090,2023-08-24T17:00:00,person,"{'active': True, 'bib': '42', 'name': 'Martin Hanne', 'position': 'LB'}",,c337d3d9-3954-11ef-855f-791010fc8985,,,,,2023-08-24T17:00:00
sport,PT0M0S,,a90d42db-de1e-19bb-9fad-58353fd15079,2023-08-24T17:00:00.1,fixture,,1,,,1,pending,,2023-08-24T17:00:00.1
sport,PT0M0S,,78f368ef-a5a6-16db-a500-df8d844e0d5d,2023-08-24T17:00:00.2,period,,1,,,2,pending,,2023-08-24T17:00:00.2
clock,PT0M0S,,00e42b0b-bba8-130e-9f48-32b5d8abe32b,2023-08-24T17:00:00.3,main,,1,,,3,start,,2023-08-24T17:00:00.3
sport,PT0M0S,,94ab4719-b0f9-16a3-9ce3-c7795ea80e2d,2023-08-24T17:00:00.4,fixture,,1,,,4,start,,2023-08-24T17:00:00.4
sport,PT0M0S,,78868342-c3f2-115a-9464-d4fc5b91ec79,2023-08-24T17:00:00.5,period,,1,,,5,start,,2023-08-24T17:00:00.5
sport,PT0M0S,fe8d1885-3952-11ef-9130-af5c55c3771d,cc579869-1cf9-183c-98ea-45c64da30374,2023-08-24T17:00:00.6,goalKeeperChange,{'emptyNet': False},1,e834a72e-3954-11ef-8893-0119270b4993,cc579869-1cf9-183c-98ea-45c64da30374,6,,,2023-08-24T17:00:00.6
sport,PT0M0S,fea93a14-3952-11ef-a7e0-af5c55c3771d,3c19712d-bd9d-18af-930c-64c9ea026ef9,2023-08-24T17:00:00.7,goalKeeperChange,{'emptyNet': False},1,44b187b6-3953-11ef-9e2b-855e48b08f9c,cc579869-1cf9-183c-98ea-45c64da30374,7,,,2023-08-24T17:00:00.7
clock,PT0M1S,,f84bba6b-42fd-195b-94b0-04f0f326301b,2023-08-24T17:00:01.1,main,,1,,,8,start,,2023-08-24T17:00:01.1
sport,PT0M38S,fea93a14-3952-11ef-a7e0-af5c55c3771d,d6c974b9-0d28-187f-957a-b2c18b59773a,2023-08-24T17:00:38.1,goal,"{'attackType': 'PIVOT', 'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",1,f24b6a05-3954-11ef-a821-4143a9146400,d6c974b9-0d28-187f-957a-b2c18b59773a,9,sixMetre,False,2023-08-24T17:00:38.1
clock,PT0M55S,,08b11790-81cb-12c7-a5f5-0e5d3f9da168,2023-08-24T17:00:55.1,main,,1,,,10,stop,,2023-08-24T17:00:55.1
clock,PT1M20S,,ae513ff1-5e93-1693-90a9-ecd7283aebfe,2023-08-24T17:01:20.1,main,,1,,,11,start,,2023-08-24T17:01:20.1
sport,PT1M20S,fe8d1885-3952-11ef-9130-af5c55c3771d,c5d104af-4bfa-10d9-8e36-3658859ced17,2023-08-24T17:01:20.2,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'RIGHT'}",1,e9161b82-3954-11ef-af2c-0119270b4993,c5d104af-4bfa-10d9-8e36-3658859ced17,12,wing,False,2023-08-24T17:01:20.2
sport,PT1M34S,fea93a14-3952-11ef-a7e0-af5c55c3771d,b2375689-8cc0-16c8-a946-510b413d2161,2023-08-24T17:01:34.1,technicalFault,,1,4471a641-3953-11ef-8b14-855e48b08f9c,b2375689-8cc0-16c8-a946-510b413d2161,13,ruleFault,,2023-08-24T17:01:34.1
sport,PT1M46S,fe8d1885-3952-11ef-9130-af5c55c3771d,83a6898a-3a09-15a3-9a03-87bd77b700b6,2023-08-24T17:01:46.1,technicalFault,,1,513bb541-3953-11ef-a421-a9530db97767,83a6898a-3a09-15a3-9a03-87bd77b700b6,14,ballFault,,2023-08-24T17:01:46.1
sport,PT1M46S,fea93a14-3952-11ef-a7e0-af5c55c3771d,b24ad138-78ab-1baa-aac2-8dfa7221902d,2023-08-24T17:01:46.2,steal,,1,f79b5dfa-3955-11ef-aa7e-e79bf7b1fa4b,83a6898a-3a09-15a3-9a03-87bd77b700b6,15,,,2023-08-24T17:01:46.2
clock,PT1M55S,,32d9068c-45b5-1aa5-91a8-ca2b04d0afc2,2023-08-24T17:01:55.1,main,,1,,,16,stop,,2023-08-24T17:01:55.1
clock,PT1M55S,,2783a459-8855-16d4-9a78-72f90af3bc0f,2023-08-24T17:01:55.2,main,,1,,,17,start,,2023-08-24T17:01:55.2
sport,PT1M55S,fe8d1885-3952-11ef-9130-af5c55c3771d,2c31e70b-968a-1eba-8fb9-f8edaab4b459,2023-08-24T17:01:55.3,suspension,,1,5229986a-3953-11ef-a0a0-a9530db97767,2c31e70b-968a-1eba-8fb9-f8edaab4b459,18,twoMinutes,,2023-08-24T17:01:55.3
clock,PT1M55S,,37efb751-5aef-1b9f-8a59-784f4d51ccd7,2023-08-24T17:01:55.4,main,,1,,,19,start,,2023-08-24T17:01:55.4
sport,PT1M59S,fea93a14-3952-11ef-a7e0-af5c55c3771d,6de15e51-5a16-1fa1-89ac-3ef4bd0d7340,2023-08-24T17:01:59.1,goal,{'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993'},1,4471a641-3953-11ef-8b14-855e48b08f9c,6de15e51-5a16-1fa1-89ac-3ef4bd0d7340,20,sevenMetrePenalty,True,2023-08-24T17:01:59.1
sport,PT2M11S,fe8d1885-3952-11ef-9130-af5c55c3771d,b0a6554b-9397-14fb-a133-035fe1aae0db,2023-08-24T17:02:11.1,goalKeeperChange,{'emptyNet': True},1,,b0a6554b-9397-14fb-a133-035fe1aae0db,21,,,2023-08-24T17:02:11.1
sport,PT2M50S,fe8d1885-3952-11ef-9130-af5c55c3771d,c64816f4-5bfa-1109-87e2-549b5457e668,2023-08-24T17:02:50.1,technicalFault,,1,50158fe2-3953-11ef-a039-a9530db97767,c64816f4-5bfa-1109-87e2-549b5457e668,22,ruleFault,,2023-08-24T17:02:50.1
sport,PT3M1S,fea93a14-3952-11ef-a7e0-af5c55c3771d,28d29165-1c82-1e9d-83cd-cad827174679,2023-08-24T17:03:01.1,goal,"{'attackType': 'FAST_BREAK', 'emptyNet': True, 'location': 'CENTRE'}",1,f24b6a05-3954-11ef-a821-4143a9146400,28d29165-1c82-1e9d-83cd-cad827174679,23,sixMetre,True,2023-08-24T17:03:01.1
sport,PT3M1S,fea93a14-3952-11ef-a7e0-af5c55c3771d,9ed1c95f-031b-1b52-a1b5-86e3813755eb,2023-08-24T17:03:01.2,assist,,1,f79b5dfa-3955-11ef-aa7e-e79bf7b1fa4b,28d29165-1c82-1e9d-83cd-cad827174679,24,,True,2023-08-24T17:03:01.2
clock,PT3M2S,,2a6dffb5-64f7-155f-8059-b9d58e48aede,2023-08-24T17:03:02.1,main,,1,,,25,stop,,2023-08-24T17:03:02.1
clock,PT3M2S,,b7ee8de1-61e5-1792-92de-d25fd5b7558c,2023-08-24T17:03:02.2,main,,1,,,26,start,,2023-08-24T17:03:02.2
sport,PT3M31S,fe8d1885-3952-11ef-9130-af5c55c3771d,80310e6e-b6c4-1ef5-91f0-551bc1d3c857,2023-08-24T17:03:31.1,goalKeeperChange,{'emptyNet': False},1,e834a72e-3954-11ef-8893-0119270b4993,80310e6e-b6c4-1ef5-91f0-551bc1d3c857,27,,,2023-08-24T17:03:31.1
sport,PT3M36S,fe8d1885-3952-11ef-9130-af5c55c3771d,f368d9a8-0a94-14eb-9307-8930ecf7a256,2023-08-24T17:03:36.1,goal,"{'emptyNet': False, 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'CENTRE'}",1,8a7e323f-3954-11ef-bdc6-a919af319ee5,f368d9a8-0a94-14eb-9307-8930ecf7a256,28,sixMetre,True,2023-08-24T17:03:36.1
clock,PT3M53S,,1042661f-03b4-15c1-a0b5-ad1c4b252853,2023-08-24T17:03:53.1,main,,1,,,29,stop,,2023-08-24T17:03:53.1
clock,PT3M53S,,4cfc733e-0cf1-156d-9de9-c4465444800b,2023-08-24T17:03:53.2,main,,1,,,30,start,,2023-08-24T17:03:53.2
sport,PT3M54S,fe8d1885-3952-11ef-9130-af5c55c3771d,817283a4-9fe4-1dbf-a381-9667f596e296,2023-08-24T17:03:54.1,yellowCard,,1,8a7e323f-3954-11ef-bdc6-a919af319ee5,817283a4-9fe4-1dbf-a381-9667f596e296,31,,,2023-08-24T17:03:54.1
sport,PT4M23S,fea93a14-3952-11ef-a7e0-af5c55c3771d,44975126-ff04-1245-8094-62b5e4a549b4,2023-08-24T17:04:23.1,goal,"{'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",1,89fe4d53-3954-11ef-b29b-a919af319ee5,44975126-ff04-1245-8094-62b5e4a549b4,32,wing,True,2023-08-24T17:04:23.1
sport,PT4M23S,fea93a14-3952-11ef-a7e0-af5c55c3771d,ce5c6507-0e64-15bb-a703-9a87e3f61f5c,2023-08-24T17:04:23.2,assist,,1,475802bc-3953-11ef-b101-855e48b08f9c,44975126-ff04-1245-8094-62b5e4a549b4,33,,True,2023-08-24T17:04:23.2
clock,PT4M25S,,4d4e6576-49f5-14ab-8d28-50323b6655f1,2023-08-24T17:04:25.1,main,,1,,,34,stop,,2023-08-24T17:04:25.1
clock,PT4M25S,,6087b448-e1c1-1e90-a767-2c2d9a2d9ce1,2023-08-24T17:04:25.2,main,,1,,,35,start,,2023-08-24T17:04:25.2
clock,PT4M42S,,53feaad3-0f53-1963-851a-0f883e6e409b,2023-08-24T17:04:42.1,main,,1,,,36,stop,,2023-08-24T17:04:42.1
clock,PT4M42S,,19813bf7-28cf-15c2-99c3-28aeb1c338b5,2023-08-24T17:04:42.2,main,,1,,,37,start,,2023-08-24T17:04:42.2
sport,PT4M58S,fe8d1885-3952-11ef-9130-af5c55c3771d,95ec3b79-f9b4-172f-a75f-084bf7bc0b08,2023-08-24T17:04:58.1,goal,"{'emptyNet': False, 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'CENTRE'}",1,50158fe2-3953-11ef-a039-a9530db97767,95ec3b79-f9b4-172f-a75f-084bf7bc0b08,38,sixMetre,True,2023-08-24T17:04:58.1
sport,PT5M8S,fe8d1885-3952-11ef-9130-af5c55c3771d,2d8ea1b5-a640-1dd8-9ee2-c98b215ede7c,2023-08-24T17:05:08.1,suspension,,1,458c7c77-3953-11ef-b1d0-855e48b08f9c,2d8ea1b5-a640-1dd8-9ee2-c98b215ede7c,39,twoMinutes,,2023-08-24T17:05:08.1
clock,PT5M11S,,35fadf93-88af-160a-a64f-ca128d72b04f,2023-08-24T17:05:11.1,main,,1,,,40,stop,,2023-08-24T17:05:11.1
clock,PT5M11S,,42a8fdf5-3609-10ca-8fd3-f7ae9c7e6f21,2023-08-24T17:05:11.2,main,,1,,,41,start,,2023-08-24T17:05:11.2
sport,PT5M24S,fea93a14-3952-11ef-a7e0-af5c55c3771d,78ca0a8b-a45d-1214-abd6-e5910d87de7f,2023-08-24T17:05:24.1,goal,"{'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",1,89fe4d53-3954-11ef-b29b-a919af319ee5,78ca0a8b-a45d-1214-abd6-e5910d87de7f,42,wing,True,2023-08-24T17:05:24.1
sport,PT5M24S,fea93a14-3952-11ef-a7e0-af5c55c3771d,14e0cbfc-c78f-1897-912a-c18b5365f5c7,2023-08-24T17:05:24.2,assist,,1,475802bc-3953-11ef-b101-855e48b08f9c,78ca0a8b-a45d-1214-abd6-e5910d87de7f,43,,True,2023-08-24T17:05:24.2
sport,PT5M32S,fe8d1885-3952-11ef-9130-af5c55c3771d,0fe968d8-ff55-186a-8378-a79a00d64cd9,2023-08-24T17:05:32.1,goalKeeperChange,{'emptyNet': True},1,,0fe968d8-ff55-186a-8378-a79a00d64cd9,44,,,2023-08-24T17:05:32.1
clock,PT5M46S,,baa2bffc-6ca8-12dc-9bc5-106bc9a88320,2023-08-24T17:05:46.1,main,,1,,,45,stop,,2023-08-24T17:05:46.1
clock,PT5M46S,,bbc90955-7f81-1a6e-8c79-fb5e10c822d1,2023-08-24T17:05:46.2,main,,1,,,46,start,,2023-08-24T17:05:46.2
sport,PT6M36S,fe8d1885-3952-11ef-9130-af5c55c3771d,d3d249ba-cd8c-164c-a131-cbbfc7b7f743,2023-08-24T17:06:36.1,goalKeeperChange,{'emptyNet': False},1,e834a72e-3954-11ef-8893-0119270b4993,d3d249ba-cd8c-164c-a131-cbbfc7b7f743,47,,,2023-08-24T17:06:36.1
sport,PT6M44S,fe8d1885-3952-11ef-9130-af5c55c3771d,53feb9e1-1b3d-1e26-8f9b-5bb9d98563c1,2023-08-24T17:06:44.1,goal,"{'emptyNet': False, 'failureReason': 'SHOT_BLOCKED', 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'LEFT'}",1,8a7e323f-3954-11ef-bdc6-a919af319ee5,53feb9e1-1b3d-1e26-8f9b-5bb9d98563c1,48,sixMetre,False,2023-08-24T17:06:44.1
sport,PT6M44S,fea93a14-3952-11ef-a7e0-af5c55c3771d,8451b882-e8b4-1704-8cc5-a414544ca296,2023-08-24T17:06:44.2,block,,1,f24b6a05-3954-11ef-a821-4143a9146400,53feb9e1-1b3d-1e26-8f9b-5bb9d98563c1,49,,True,2023-08-24T17:06:44.2
sport,PT7M4S,fea93a14-3952-11ef-a7e0-af5c55c3771d,a02bb774-6a47-1e61-86f2-4cfc892552c3,2023-08-24T17:07:04.1,goal,"{'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",1,89fe4d53-3954-11ef-b29b-a919af319ee5,a02bb774-6a47-1e61-86f2-4cfc892552c3,50,wing,True,2023-08-24T17:07:04.1
sport,PT7M4S,fea93a14-3952-11ef-a7e0-af5c55c3771d,746352b3-9ac6-1b9f-992e-83dc0a63e874,2023-08-24T17:07:04.2,assist,,1,475802bc-3953-11ef-b101-855e48b08f9c,a02bb774-6a47-1e61-86f2-4cfc892552c3,51,,True,2023-08-24T17:07:04.2
sport,PT7M47S,fe8d1885-3952-11ef-9130-af5c55c3771d,944c385d-257d-1445-8664-2979dde52601,2023-08-24T17:07:47.1,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'CENTRE'}",1,50158fe2-3953-11ef-a039-a9530db97767,944c385d-257d-1445-8664-2979dde52601,52,sixMetre,False,2023-08-24T17:07:47.1
clock,PT7M53S,,6c256400-79f2-1c63-854a-0d8ee03e3cb6,2023-08-24T17:07:53.1,main,,1,,,53,stop,,2023-08-24T17:07:53.1
sport,PT7M53S,fe8d1885-3952-11ef-9130-af5c55c3771d,bf9542e5-d5d6-109e-8b8c-31d44419804c,2023-08-24T17:07:53.2,timeOut,,1,,bf9542e5-d5d6-109e-8b8c-31d44419804c,54,team,,2023-08-24T17:07:53.2
clock,PT7M53S,,3c5a0e90-855e-1beb-af04-4f437780bb68,2023-08-24T17:07:53.3,main,,1,,,55,start,,2023-08-24T17:07:53.3
clock,PT8M9S,,d01ee7f5-e086-1f99-9b35-a741908d2451,2023-08-24T17:08:09.1,main,,1,,,56,stop,,2023-08-24T17:08:09.1
clock,PT8M9S,,8e4ef4cb-ff7d-132b-9c12-7d08955431f2,2023-08-24T17:08:09.2,main,,1,,,57,start,,2023-08-24T17:08:09.2
sport,PT8M25S,fe8d1885-3952-11ef-9130-af5c55c3771d,410a2001-c168-196c-8e59-d43a776b07e3,2023-08-24T17:08:25.1,goal,"{'emptyNet': False, 'failureReason': 'POST', 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'LEFT'}",1,513bb541-3953-11ef-a421-a9530db97767,410a2001-c168-196c-8e59-d43a776b07e3,58,nineMetre,False,2023-08-24T17:08:25.1
